date_id,LME_AH_Close_ret,LME_CA_Close_ret,LME_PB_Close_ret,LME_ZS_Close_ret,JPX_Gold_Mini_Futures_Close_ret,JPX_Gold_Rolling-Spot_Futures_Close_ret,JPX_Gold_Standard_Futures_Close_ret,JPX_Platinum_Mini_Futures_Close_ret,JPX_Platinum_Standard_Futures_Close_ret,JPX_RSS3_Rubber_Futures_Close_ret,LME_AH_Close_vol10,LME_CA_Close_vol10,LME_PB_Close_vol10,LME_ZS_Close_vol10,JPX_Gold_Mini_Futures_Close_vol10,JPX_Gold_Rolling-Spot_Futures_Close_vol10,JPX_Gold_Standard_Futures_Close_vol10,JPX_Platinum_Mini_Futures_Close_vol10,JPX_Platinum_Standard_Futures_Close_vol10,JPX_RSS3_Rubber_Futures_Close_vol10,LME_AH_Close_mom5,LME_CA_Close_mom5,LME_PB_Close_mom5,LME_ZS_Close_mom5,JPX_Gold_Mini_Futures_Close_mom5,JPX_Gold_Rolling-Spot_Futures_Close_mom5,JPX_Gold_Standard_Futures_Close_mom5,JPX_Platinum_Mini_Futures_Close_mom5,JPX_Platinum_Standard_Futures_Close_mom5,JPX_RSS3_Rubber_Futures_Close_mom5,LME_AH_Close_z,LME_CA_Close_z,LME_PB_Close_z,LME_ZS_Close_z,JPX_Gold_Mini_Futures_Close_z,JPX_Gold_Rolling-Spot_Futures_Close_z,JPX_Gold_Standard_Futures_Close_z,JPX_Platinum_Mini_Futures_Close_z,JPX_Platinum_Standard_Futures_Close_z,JPX_RSS3_Rubber_Futures_Close_z
1196,0.01237540744044801,0.010763704498131257,0.011663940125914506,0.021385324917377324,0.0,0.0,0.0,0.0,0.0,0.0,0.013779984395957401,0.012639508464726735,0.014864501882723173,0.02206857169900798,0.006711044337071657,0.0066178427446945175,0.006747578130785583,0.013835681858090627,0.013387104894797794,0.013601186508243037,117.5,445.5,153.5,236.0,120.5,132.0,127.0,116.5,119.0,3.4000000000000057,0.6715181494659845,0.15962511554923345,0.6178307824231489,1.9828560474704044,0.012651912258870534,0.005042991638547982,0.01430663850082158,0.1686233836434182,0.16914414120296317,-0.03188144136638922
1197,-0.03471589789992988,-0.010021910559189582,-0.006844653689965484,-0.02680388628209799,-0.011386309944806534,-0.012171586234102631,-0.011705166807078716,0.01597802188803198,0.015464879132410774,-0.010006609493058182,0.017513283927410583,0.01230973197130385,0.015329660693571038,0.022865145390214656,0.007990619808244302,0.008091427437995815,0.008103864825324136,0.013631294784603015,0.013326223363139473,0.013458797230501862,18.5,221.0,114.0,100.5,-2.5,-16.0,-5.0,44.5,48.0,1.0,0.45603510276002973,0.10615036059139346,0.5360517215389449,1.7656324660418012,-0.015920027059386315,-0.025014191759692644,-0.015078303648291148,0.25588505402773176,0.2534003365626341,-0.06976135549658859
1198,-0.018448030697199278,-0.013875716513085699,-0.002751033371889871,-0.00713040420568181,0.0010464356742993651,0.0009115177400443469,0.0003923876840615075,-0.0023930989442190248,-0.003023433897997286,-0.0048213987765596015,0.01688028692277464,0.012504009815388337,0.01560181519716242,0.023372401847574914,0.007463320960712675,0.007875158542098979,0.007599938158470583,0.013305030904458469,0.012837148202047925,0.01273986492598309,-55.5,-7.5,15.0,118.0,-34.0,-32.0,-37.0,55.5,54.0,-5.0,0.344535154173809,0.032991646753366945,0.5033400971852633,1.7088201447450895,-0.01330773546457426,-0.0227758908683343,-0.014098805576654057,0.24272654817612893,0.2368253473115513,-0.08787783616755332
1199,0.0008364701449659064,-0.0001253211355734577,-0.006679743827966248,0.02999326479845558,-0.004717608015653448,-0.005219899624750833,-0.004193427714962947,-0.017812175764099776,-0.016794287851725813,-0.01683690637435093,0.016802923778916682,0.012462881390923691,0.015933154510204616,0.02402675128286916,0.0072732198476401855,0.007415790992437981,0.00732446791706326,0.015169728889166708,0.014674395737213864,0.01170552039967284,-98.5,-4.0,-2.0,135.5,-111.0,-116.0,-110.0,-62.0,-62.0,-10.099999999999994,0.3495463878181335,0.03233551479069406,0.42428700499719935,1.9505510020271764,-0.025063047641228506,-0.035566181676096265,-0.024546785007449695,0.14576913663800276,0.14566290643059587,-0.15046204212179515
1200,0.007911763110648772,-0.006853864035800706,-0.021491133138730068,-0.04412378110812871,0.006089395146538123,0.004829350898833666,0.005761440580331301,0.010598324319673214,0.009449693610295079,0.02078341445643458,0.016198027966141105,0.011129242295880165,0.017278693777193776,0.029075978433238742,0.0060452333873202745,0.0062503666145783555,0.005950926484017118,0.015167867794796985,0.014784149828870177,0.013137189200546765,-78.5,-161.0,-56.0,-95.0,-69.0,-90.0,-75.0,25.0,20.0,-2.5,0.39715310743921656,-0.0034236771749780893,0.17349788495230692,1.5974234363201647,-0.009879102746383438,-0.023735162678916448,-0.010180813290105693,0.2032510306213204,0.1967691232881012,-0.07305526107312746
1201,-0.0033236424447021895,0.013412083725340602,-0.021480539516759396,-0.011737896003753618,-0.003203768800017975,-0.0009118739640525633,-0.002352942262026839,-0.006498907869007731,-0.006119345969592889,0.006543098588935887,0.01592361040092135,0.011565596885772775,0.018942162375927333,0.02486951175412566,0.005537698379478644,0.0056880490040739536,0.005500758735893078,0.015531368345800394,0.015093609549780502,0.012956519732646983,-117.5,-141.5,-126.5,-214.0,-93.5,-97.0,-93.0,-0.5,-4.0,-1.0,0.37710817286191844,0.06678244283102044,-0.07183929770030524,1.5060781354117265,-0.017879245755495356,-0.02597346357027479,-0.01605780171992824,0.16793083070386017,0.16361914478593556,-0.04835096924908452
1202,-0.0070996330786074705,0.0058349017190642664,-0.014825888284839175,0.004310351501122263,0.0037911019979637505,0.0024731545310051947,0.0031360276583478975,-0.0017914272225310359,-0.001535705446428354,-0.017544309650909508,0.01594342496457612,0.010448518022448837,0.01916577981408686,0.02465108136794568,0.005469443297111876,0.005267924384096133,0.005306133106235107,0.010742511956866697,0.010378031490516219,0.014235478741517439,-48.5,-13.0,-142.0,-101.5,23.0,16.0,21.0,-70.5,-71.0,-2.6999999999999886,0.33451268688515995,0.09762064507664597,-0.23812338816485348,1.539497147939204,-0.008409688724301657,-0.019898075436587857,-0.008221817146831512,0.15823508955004756,0.15533165016039416,-0.1142290807798657
1203,0.0018842254082966272,-0.006395352585308304,-0.014055218433101993,0.0027203109337548127,-0.000979080395434112,-0.0003900916764895406,-0.0014361253202669177,-0.011723161635325347,-0.012371291802546829,0.00968743815568938,0.015303829486885166,0.009839293724859243,0.010942721376218911,0.02426851849667109,0.0051977217250528595,0.0051624466044636694,0.005093809757908223,0.011234164445782725,0.010985288589618886,0.01262058045689301,0.5,47.0,-164.5,-66.5,7.5,6.0,7.0,-106.5,-107.0,0.5999999999999943,0.34578796258489014,0.06382984899899247,-0.3935036038448412,1.5606625225399395,-0.010858712094437959,-0.020857347247170005,-0.011813310076167512,0.09521277205026554,0.08903169315606294,-0.07799611943793623
1204,0.013916519123046945,0.011519295024146883,-0.018799901983695702,-0.0035808961848023345,-0.0018956112484170883,-0.0014316394714377388,-0.0018307838250813638,-0.020157750601573505,-0.018584489858887127,-0.002193464358281382,0.014710366584669055,0.01041986022153541,0.011076137896079108,0.02269110023580194,0.004809897993946641,0.0047104141616202515,0.004688558492440293,0.011584410870180948,0.010987651125294285,0.01234486387889468,32.0,141.0,-187.5,-187.5,29.0,35.0,25.0,-113.5,-112.0,3.8999999999999773,0.42972612612732597,0.12485012152757063,-0.5979512560553513,1.5328133454337085,-0.015593490610034809,-0.024374677219304544,-0.016384301077140603,-0.01144038064167324,-0.009036993246177018,-0.08623088337928388
1205,0.002472189145389073,-0.0105853846739158,-0.0015193722851977785,0.008288129753678982,-0.0007854431612070051,-0.00013025073284453586,-0.0002618143751046194,0.004222199173843795,0.003691987316076461,-0.004401415556210622,0.01478826130564754,0.010281558539489298,0.01051328163021379,0.021723568766372575,0.004777107336114495,0.004645377138667824,0.004633173742508947,0.011595860987803065,0.01096753287627083,0.011889061314733997,19.0,110.0,-144.5,0.0,-23.5,-3.0,-21.0,-139.0,-135.0,-1.8000000000000114,0.44475982706029954,0.0687508387190391,-0.6143070682321922,1.5974234363201647,-0.01755270930614385,-0.024694434489498596,-0.01703729979156533,0.010721313424184168,0.010300494213419591,-0.10270041126197918
1206,0.0014392929389149627,0.011693145264764528,0.001519372285197858,0.009771372797217674,0.007761836574370391,0.00636241839832801,0.007175035673473123,0.004335551690436414,0.0034161115864671313,-0.008416439493947221,0.01395343345818503,0.010399552121451737,0.00852686041296385,0.02057482099458289,0.005560777013509763,0.005227815256957217,0.005348452870603445,0.011798025283862427,0.011122843788222432,0.01203823345158618,30.5,97.5,-96.5,75.5,60.5,53.0,52.0,-97.0,-98.0,-5.199999999999989,0.4535294859378675,0.1307553091916266,-0.5979512560553513,1.6742871651333628,0.0018762094302708081,-0.009026328249990183,0.0009201648551146709,0.033575560429599624,0.0282567325687593,-0.13399251423909986
1207,0.02435679571266828,0.0038675268441781007,0.0047961722634930135,0.004920232038888217,0.0011039320579528456,0.0021979451604970455,0.0016884217271682191,0.004186296014327374,0.004971879926556162,0.0026654835861398807,0.011577721157951144,0.009908352059839535,0.009808814328149052,0.019026276602018635,0.004013303511537685,0.0033053190504744806,0.0036452849579778753,0.010228140187359855,0.009618213644341789,0.011851576787386721,107.5,82.0,-56.5,78.0,40.0,51.0,41.0,-74.0,-73.0,-0.5999999999999943,0.6038664952676034,0.1514234660158224,-0.5461578508286887,1.7132760130820865,0.004651769249758617,-0.0035904546566913466,0.0051646564988753986,0.05573725449545703,0.054500465549640414,-0.12411079750948278
1208,0.0,0.0,0.0,0.0,-0.006380645386177351,-0.0067383953296697805,-0.006117819276509375,-0.022977374270262675,-0.02323843679622007,0.0066327901801200425,0.009090157698486265,0.008486756304106193,0.010055502885619867,0.018889839293205587,0.004609867855324154,0.004087184727774922,0.0042576279722424,0.011874019260060355,0.011418441509099894,0.012041886187746518,103.0,133.5,-28.0,68.5,-1.5,2.0,5.0,-115.5,-113.0,-1.299999999999983,0.6038664952676034,0.1514234660158224,-0.5461578508286887,1.7132760130820865,-0.01134851676846522,-0.020217832706781905,-0.010180813290105693,-0.06476695698764263,-0.06704945562496685,-0.09940650568543984
1209,-0.04197565752785247,-0.03701005876374804,0.0010067959571807808,-0.023697455140223957,0.0051467588121223385,0.003504449040510165,0.00455937740264697,0.004531528479511228,0.002934509242025211,-0.0022060454567681435,0.01727117803110062,0.015080915305646168,0.010555469006789919,0.016967823838057547,0.004524178440748445,0.0037409472707533075,0.004162579167083736,0.011449162260046566,0.010986990316064028,0.010614747270821866,-33.0,-256.0,11.5,-2.5,52.5,40.0,54.0,-21.5,-31.0,-1.299999999999983,0.34704077099597125,-0.04311966091668754,-0.5352539760441282,1.5272435100124622,0.0015496729809193013,-0.011584386411542576,0.0012466642123270346,-0.04122015704266913,-0.05185571547814094,-0.10764126962678748
1210,-0.01347388805064966,-0.007979359945765615,-0.019048194970694474,-0.006482771389268616,-0.006911868936015379,-0.002854549752021669,-0.006388964949077721,-0.010292144583974844,-0.015570784384879383,-0.005758598416341351,0.017499425068546997,0.015129831433461796,0.010244705882112907,0.010244606770858535,0.004780659600022543,0.003649665590716707,0.004395521114154258,0.010447388533282136,0.01048754412347449,0.008206596282411226,-71.0,-233.0,-23.0,-54.0,5.5,19.0,7.0,-76.0,-103.0,-1.5999999999999943,0.2668610326867788,-0.08412790858374276,-0.7397016282546384,1.477114991221246,-0.01575675883471056,-0.018619046355811658,-0.014751804291078785,-0.09454673338863852,-0.13196816352504118,-0.12905165587429154
1211,-0.027504956913029552,-0.026562590378015238,-0.025449309069363324,-0.05955026057427176,-0.0036052610254483437,-0.006387299301317337,-0.00406318142071997,-0.008364862589858305,-0.0032520353863773432,-0.028386677364860342,0.01925738662136857,0.01598968265306988,0.010872257910312377,0.021019333155909887,0.0048099559201211775,0.004204860075953721,0.004520819253468824,0.010481507248749095,0.010530335310759153,0.011266403872749828,-138.5,-532.0,-75.0,-288.5,-81.5,-79.0,-79.0,-123.5,-128.0,-6.0,0.10650155606839387,-0.21830689495034744,-1.0068465604763717,1.0315281575215471,-0.024736511191877,-0.03428715259532007,-0.02487328436466206,-0.13748501564123725,-0.14854315277612398,-0.23280968153527162
1212,0.00021784119463113435,0.0047275202952488694,-0.006597200335917621,-0.038785158381518484,0.0036706910644025295,0.004956962928470998,0.004063181420720112,-0.011719948813166346,-0.010094206566517246,-0.010105735980935976,0.019290785232404663,0.015905597414286134,0.010661198428429403,0.022926696531095598,0.004798782520728953,0.004455356699990855,0.004608994414381803,0.010529406895541474,0.010479025777475174,0.010569584921160103,-198.0,-527.5,-97.0,-430.0,-62.0,-58.0,-61.0,-182.5,-184.0,-8.800000000000011,0.107754364479475,-0.19468614429412362,-1.0749957778798749,0.7552643206277337,-0.015593490610034809,-0.0221363763279462,-0.014751804291078785,-0.19704456844322904,-0.1996493696336293,-0.2690426428772016
1213,-0.004365865917477715,0.0026821067332914055,-0.006907572630569567,0.01958060346992228,0.006586479189351646,0.004543987046125511,0.006518927909817005,0.013479678539691212,0.013346241952894486,0.004146515961848618,0.01918471154801767,0.01611738069101585,0.010433493545294839,0.024578782468401176,0.005252553810852564,0.004685810857299186,0.005049179625787782,0.012115746922905245,0.012006850444173671,0.009880640191991327,-208.0,-507.0,-110.0,-368.0,37.5,29.0,36.0,-46.0,-47.0,-9.400000000000006,0.08269819625785235,-0.1812354390593295,-1.1458709639795184,0.8933962390746404,0.0008966000822162875,-0.010944871871154479,0.0015731635695393983,-0.1284818274269827,-0.13196816352504118,-0.2542200677827757
1214,-0.010998791037139272,0.0038470363358730393,0.009287581687380836,-0.009742377496512767,0.008091968414442251,0.008769723473268525,0.008024894217892048,0.01556660526160328,0.017433725708761512,-0.012491487894029141,0.018116527782262404,0.015423775188321817,0.010710794699083278,0.02450625434049726,0.00568472853291575,0.005310929927492948,0.005479771861103968,0.012179104426834376,0.012612098510295822,0.010112450548385178,-130.5,-181.0,-94.5,-315.5,60.5,70.0,63.0,-5.0,7.0,-11.599999999999994,0.020057775703795747,-0.16187954616047945,-1.0504620596146137,0.824330279851187,0.021305128166685467,0.010798622502040868,0.021816123716705944,-0.048145686438249576,-0.042186971748342635,-0.2986877930660528
1215,-0.01134479968699059,-0.00790569600522511,0.004743091896012853,-0.013672709022860401,0.009241498194199,0.008566184197631171,0.009239126417042602,0.01794716949817764,0.016873587790299842,0.0,0.017840037944276438,0.01534932232924798,0.011067988482233755,0.023698828530520077,0.006111407115601401,0.005724335934827227,0.005940801002547727,0.013497801464085833,0.013752036805120944,0.01027610350246241,-124.0,-179.0,-48.0,-336.0,185.5,159.0,184.0,101.5,129.0,-10.299999999999983,-0.04383545326134199,-0.2015755299021889,-1.0013946230840913,0.7285291106057518,0.04481575251999396,0.03222235960504216,0.045324077435996125,0.04604151334164441,0.04621297092409901,-0.2986877930660528
1216,0.014436674941622459,0.024364582408653638,-0.010836633071843713,0.001279795407441677,0.009916175838734356,0.009376652582677334,0.00953417251978953,0.010926227325109578,0.012987195526811112,0.0064965425703981915,0.019065098091156005,0.017303396546834545,0.01111451833790506,0.022982690184006456,0.00635189589360916,0.006033487778727423,0.006190020115233864,0.013852941587037525,0.014286152648012317,0.0108542660163084,-27.5,213.5,-19.5,-132.0,291.0,282.0,290.0,174.5,191.0,-2.6000000000000227,0.0375970934589316,-0.07822272091968681,-1.1131593396258368,0.7374408472797458,0.0702855955694115,0.05588439759940181,0.06981152922692341,0.10421596026452011,0.11527542613694404,-0.27563045403027975
1217,0.008125662365464399,0.005872232359122902,0.018692133012152546,0.012708669854227906,-0.0037387959017823147,-0.003917361425804149,-0.004183841285253562,0.00901487109621536,0.006687267719209211,0.0069140630353938404,0.01662787185442089,0.017415881771641013,0.013144794125796742,0.02376172109876239,0.006662905870551582,0.006378111316334114,0.006564475540806393,0.01404642883411192,0.014340810084151015,0.011216928117299881,-9.5,223.5,28.5,32.0,233.5,213.0,226.0,252.5,254.0,1.0999999999999943,0.08395100466893349,-0.04804065063673417,-0.9196155621998873,0.8265582140196855,0.06065277031354204,0.04597192222338628,0.059037050438915405,0.1526946660335832,0.15118790284762346,-0.2509261622062368
1218,-0.0013131978249604722,0.012522298717724823,0.016554956461916407,0.009113828011487437,-0.000952774232840434,-0.000126622349013699,-0.0005083238132076574,0.001153180984991869,-0.0023097662007608272,0.01594930140767804,0.016556663723871323,0.018153736951474195,0.014598238288291465,0.024431481852414796,0.006081819065454775,0.00567794669051448,0.00599765395753881,0.011072748723819713,0.011530863395219958,0.012467057475035024,-2.5,302.0,73.5,-1.0,175.5,177.0,172.0,207.5,196.0,3.6999999999999886,0.0764341542024467,0.0169164136678813,-0.7451535656469186,0.8911683049061419,0.058203746943405736,0.04565216495319223,0.057731053010065946,0.1589276424896056,0.13875666090931135,-0.1932828146168033
1219,0.01305501570164365,-0.010996066306992083,0.001794182206280288,0.009496451845180234,-0.003437523278027744,-0.0020281411439314005,-0.0030553811165760208,0.012218555980897357,0.01681568285661541,0.007655970743643447,0.013095613997340511,0.014070808860057502,0.014617502417204338,0.024756094462619154,0.006306734161508358,0.005851595891055432,0.0062120287049171425,0.011359565949593113,0.012216391897991074,0.012880006634003308,52.5,185.5,59.5,60.5,86.0,93.0,86.0,197.5,197.0,8.099999999999994,0.15160265886731464,-0.040167067084659565,-0.7260717847739376,0.959120297045346,0.04938726281091505,0.040536048630087446,0.04989506843696922,0.22541272468717782,0.2299191017902668,-0.165284617216221
1220,-0.01854531169343341,-0.008359171924157903,0.005108567942722359,0.0007744134205656069,-0.001723203030361187,-0.002159416526647108,-0.0015311984617287738,-0.008766970579141076,-0.007608456688154514,0.005815270246236351,0.013620355965492255,0.014095403338812557,0.01339066706053458,0.02489862137661874,0.005685313182053136,0.005790137997485552,0.005655229899681708,0.011139650804568569,0.010893388135169728,0.012980224389154393,35.5,180.5,60.5,106.0,0.5,9.0,2.0,95.0,103.0,9.399999999999977,0.04511394392541839,-0.08314371063973343,-0.6715524108511349,0.9646901324665922,0.04497902074466971,0.035100175036788604,0.045977076150420855,0.17762657185767278,0.1884816286625598,-0.1438742309687174
1221,0.016164615839001303,-0.009464097680372529,-0.02371856483595376,-0.01340419071817864,-0.007887942908948105,-0.008941175928347913,-0.008721358345257287,0.011798424207967605,0.008113634774169631,0.009764835690968423,0.012099866473965565,0.011265622263848649,0.013022123465265512,0.017110441263577796,0.006314812705969371,0.006247275963127308,0.006391073774375017,0.010208406445885406,0.010392005314048824,0.008761909982562474,40.0,-81.0,35.0,59.0,-139.0,-135.0,-141.0,99.5,85.0,10.200000000000017,0.13782176634542218,-0.13136940989619036,-0.9223415308960273,0.8688889632211569,0.024897029109552042,0.012717166123205163,0.023775119859980126,0.24203399523657088,0.2326815999987806,-0.10764126962678748
1222,-0.013305900313267647,0.004195855492462883,-0.014453017319100217,-0.010410188650642862,-0.014788179731469123,-0.013303392841600722,-0.015055443361455213,-0.002652018981891315,-0.0027816429618768026,-0.011103822724318693,0.012871428560224723,0.011251144482278102,0.013736145610441985,0.01195833908972559,0.008185412200869038,0.0077449565188306485,0.00826855971906669,0.008624720952678397,0.00923027655426008,0.008936970341514605,-9.0,-94.5,-28.0,-14.0,-223.5,-207.0,-224.0,54.0,48.0,6.200000000000017,0.06140045326947311,-0.11004512110932166,-1.0722698091837348,0.7953671356607066,-0.01232812611651974,-0.020217832706781905,-0.014098805576654057,0.22749038350585196,0.2174878598519547,-0.14881508933352572
1223,-0.01393057353594691,-0.0005154639289391776,-0.0045098895911184185,-0.00795929066528768,0.0033269217548340135,0.0014292213178003627,0.0036548794111727267,0.018045602469174554,0.020800148464555093,0.015950714786295856,0.013504877564559566,0.011264800135127533,0.013622114278168005,0.010125061671396424,0.007961612700837992,0.007606795337719457,0.008065791936051293,0.009053228996857548,0.009984138462901982,0.009797207904831287,-37.5,-197.5,-68.5,-68.0,-190.5,-195.0,-192.0,121.5,140.0,6.300000000000011,-0.017526476628638217,-0.11266964896001319,-1.1186112770181171,0.7396687814482442,-0.004001446658056315,-0.016700502734647363,-0.004956823574707875,0.3272180068022103,0.33213153550527746,-0.08952478895582275
1224,-0.019335134717458135,-0.008803785500222873,-0.023403892695265407,-0.009635533036256035,0.0013666983351510293,0.0025933624493275132,0.0020825206016559157,0.008655921486560997,0.009134738250485322,-0.005288685751513419,0.014367872045579516,0.011657505774930712,0.015063109306268183,0.010116249172272804,0.00745151085867065,0.007022892898268881,0.007592589999315798,0.008713387241100165,0.00951133700394622,0.008601403279019083,-110.5,-178.5,-115.5,-128.5,-153.0,-159.0,-152.0,108.5,111.0,3.4000000000000057,-0.12526799998161559,-0.15728662242176927,-1.3557705535823088,0.6728307563932894,-0.0005728139398654933,-0.01030535733076638,0.0002671661406899436,0.37569671257127335,0.3832377523627828,-0.10928822241505692
1225,0.011735634576275916,-0.0013012363579717858,0.007862315138541643,0.0025785671015863664,0.003894591447435677,0.006196766537511399,0.003374873400549331,-0.011765570114666245,-0.013858177734773202,0.010112198721218523,0.01465779060297674,0.011336790384988504,0.015272178601457688,0.009338695508543644,0.006809711884804302,0.006702529672304308,0.006923344918839931,0.009870810179204981,0.011109910031667353,0.00851410232300926,-42.0,-123.0,-111.0,-123.0,-109.5,-94.0,-114.0,95.5,85.0,4.400000000000006,-0.06012196260539671,-0.16384794204849812,-1.276717461394245,0.6906542297412773,0.009223279540679712,0.005042991638547982,0.008756149428211398,0.3099041833132592,0.30588780252439635,-0.07140830828485802
1226,-0.02890835195002024,-0.032690001416424315,-0.02598969973109845,-0.0322212844340181,0.0,0.0,0.0,0.0,0.0,0.0,0.016151384242217227,0.01243624107773544,0.016841324696422855,0.01363278681067567,0.005591392523034086,0.0056489680842885135,0.0058111777700544116,0.0097287658240024,0.010801047710921875,0.008736177160436776,-142.5,-296.5,-112.5,-178.5,-48.0,-24.0,-46.0,49.0,53.0,2.1999999999999886,-0.2192286308127005,-0.3259125368287003,-1.5356844875275577,0.4712027141441756,0.009223279540679712,0.005042991638547982,0.008756149428211398,0.3099041833132592,0.30588780252439635,-0.07140830828485802
1227,-0.011848204579718694,-0.012386364322301247,-0.027822505599299188,-0.02832286420006137,-0.022272635609123178,-0.023175103071929368,-0.02134846318520092,-0.037831371024705886,-0.03861287400268041,-0.017652709056367493,0.01562574281694457,0.012002953265837448,0.016226516612897184,0.014241120744354515,0.00843520150604328,0.008780225854406418,0.008370069468274321,0.01610923484124206,0.01702295621268076,0.011374266192188178,-137.5,-420.5,-134.5,-229.5,-104.0,-99.0,-93.0,-89.5,-88.0,0.6999999999999886,-0.28312185977783827,-0.3859486114132692,-1.8055553884454312,0.284056243990302,-0.04628791684907645,-0.051873802455992775,-0.04446324579740388,0.10352340732496207,0.09593793867734744,-0.1372864198156392
1228,-0.011990269426688571,0.0015652117932299034,-0.003425638519839281,-0.021606579020512173,0.0033066626253819334,0.003943741144041738,0.00158730192057241,0.0033583085037682827,0.005166635104670046,0.02332338946479309,0.01558733508570649,0.010444032547267829,0.013798060042489874,0.013429768355795957,0.008722695068040525,0.009066907144491638,0.008495579819138972,0.016155707697717656,0.017124414700759625,0.01248336271826963,-131.5,-405.0,-132.0,-267.0,-104.5,-80.0,-109.0,-148.5,-151.0,2.4000000000000057,-0.347015088742976,-0.378403093842531,-1.8382670127991128,0.14481035845914605,-0.03812450561528878,-0.0422810843501713,-0.040545253510855514,0.12152978375347122,0.12356292076248546,-0.04999792203735395
1229,0.004719215931646596,0.009340169424320581,0.04910330875629146,-0.002974890635656986,-0.006225597960440132,-0.005129902732870027,-0.005699531632752973,-0.011803755959942772,-0.011662695365577425,-0.015341085440107973,0.014542487200462842,0.011676119611323138,0.023392156399202092,0.011786057360210192,0.008753563168704936,0.009062326451090364,0.00850746848183978,0.01580454114291922,0.01631372680858404,0.013758996615892723,-78.5,-268.0,-0.5,-245.5,-162.0,-139.0,-168.0,-229.0,-233.0,0.09999999999999432,-0.32195892052135333,-0.33312998841810204,-1.358496522278449,0.12587291802690886,-0.0534717187348096,-0.05475161788773922,-0.05458472587098715,0.05850746625368921,0.061406711070924914,-0.10764126962678748
1230,0.03379169002278083,0.01603883619775953,0.021280264306447874,0.02646068777134337,0.012806300834891244,0.01010308403370155,0.012811375120470418,0.006113840182264168,0.007272759329079878,0.0052863559231480246,0.019205540184691148,0.013498514474657658,0.024773275777148707,0.016721930566474093,0.010266963262671338,0.010088706583934567,0.010067003606860246,0.01591146804637181,0.016537098945600223,0.013741818636700548,-31.5,-138.0,24.5,-177.0,-95.0,-110.0,-97.0,-158.0,-149.0,-1.0,-0.13904889250350805,-0.254394152897356,-1.1431449952833783,0.2963098819170437,-0.021797683147713437,-0.03013030808279743,-0.022914288221387875,0.09105745441291728,0.10008168599011814,-0.08787783616755332
1231,-0.016059074185456608,0.0023837913552761975,0.016913722442061838,0.013056565302427837,0.013550695945309998,0.012970350442627405,0.013814894545534692,0.016718496397961267,0.01464380695992301,0.0030708512835741597,0.018258509786190185,0.013427087958967162,0.02460388648280457,0.018114918174388633,0.011242996830991578,0.010911226370267922,0.01105145718676833,0.0164393886646072,0.01708502046604715,0.013454804479362377,-3.0,127.0,104.0,-40.0,9.0,-10.0,9.0,-93.0,-92.0,-0.29999999999998295,-0.22674548127918728,-0.24258377756924412,-0.9686829987304096,0.3820853474042358,0.012162107584843275,0.0018454189366074896,0.011694643643122673,0.181089336555463,0.17881288493276148,-0.07634916664966633
1232,0.02624822607493641,-0.0069020714671792945,-0.024672958695460268,-0.0025301523154402953,0.0010347950735826693,0.0012878301844286859,0.001681216044232599,-0.0026818226915652113,-0.0030651364993767765,0.0030614500184897747,0.020739301990373417,0.013296124622698163,0.025448195606335787,0.018126481142317304,0.010060489136321224,0.009931094874513827,0.009794290169360299,0.01643970076537603,0.017088559012237367,0.012787239951718153,80.0,166.5,107.0,36.5,187.0,178.0,185.0,45.5,48.0,4.400000000000006,-0.08267251400485709,-0.27670263962823405,-1.2221980874714422,0.3653758411404971,0.01477439917965533,0.005042991638547982,0.0159391352868834,0.16654572482474408,0.16223789568167868,-0.06482049713177981
1233,0.05628195667389723,0.027586144391164708,0.03949960564203523,0.028799327013878207,0.020854078839428157,0.020761109940309847,0.020083821842858438,0.03764559961636697,0.038886123465363014,-0.002185793219980208,0.027306589776405387,0.016532242000667156,0.028487369001366586,0.021219361279527633,0.011861267204414766,0.011736631926909111,0.011484621884861924,0.01980283771202448,0.020308098377611897,0.01188265063663596,234.0,365.0,188.0,185.5,325.0,311.0,330.0,182.5,183.0,-1.4000000000000057,0.23929924764299387,-0.13891492746692854,-0.8133027830504219,0.5580921467156169,0.06799984042395095,0.057163426680178,0.06719953436922449,0.3743116066921573,0.3763315068414983,-0.07305526107312746
1234,0.0017021280705303626,-0.005000822241881109,0.050350428133660405,-0.000985060004132542,0.005051791496415862,0.00214065434637476,0.005053067851391201,0.0076064653336201365,0.008819263434081336,0.006108221434876559,0.02605088872105997,0.016363313632118546,0.03039438567583346,0.02107832816441315,0.011867942637420512,0.011739055213389318,0.011501292013864003,0.019759553937661677,0.020293935948735638,0.01181867822613818,228.0,257.5,200.0,191.0,412.0,367.0,413.0,259.0,264.0,3.5,0.24932171493164293,-0.16417600802983454,-0.268109043822395,0.5514083442101214,0.08106129839801123,0.06259930027347684,0.08025950865771904,0.417249888944756,0.4260564745947467,-0.04999792203735395
